num_steps,runtime,score,slope,intercept,inlier_log_var,outlier_log_var
4,0.009463071823120117,0,-0.826184,-1.66343,0.8490040000000001,-1.73787
5,0.011868953704833984,0,-1.2861,0.00778242,2.43665,-0.221354
5,0.010310888290405273,0,0.08514110000000001,0.9555870000000001,0.20488499999999998,2.38082
5,0.010803937911987305,0,-1.3882700000000001,0.74847,0.791068,-1.93124
5,0.010478019714355469,0,-0.23220900000000003,-0.10960299999999999,-0.341035,2.33891
5,0.010386943817138672,0,-0.799752,1.2142899999999999,1.53965,0.41498900000000005
5,0.009817123413085938,0,0.767608,1.7203,2.91165,-0.786499
5,0.010766983032226562,0,-0.541841,0.0279289,-0.9113760000000001,0.6776810000000001
5,0.010461091995239258,0,0.638255,1.16146,-1.89372,2.1558200000000003
5,0.012279033660888672,0,-1.2384,-0.633411,0.918932,-1.60305
5,0.011604070663452148,0,1.42006,1.12755,-1.8616700000000002,-0.878373
5,0.010639190673828125,0,-0.851866,-0.8218790000000001,2.0295799999999997,-1.38447
5,0.010447025299072266,0,-1.09586,0.0926693,1.8922299999999999,1.57034
5,0.010146141052246094,0,-0.9206709999999999,1.75063,1.51904,0.406566
5,0.011434078216552734,0,-0.9794299999999999,1.90683,2.0329599999999997,-1.52609
5,0.017624855041503906,0,-0.8342870000000001,-1.60145,-2.0077599999999998,2.30118
5,0.009805917739868164,0,-1.00653,1.58588,1.53746,-0.707148
5,0.0181119441986084,0,-0.190108,-0.773341,0.0800184,2.78776
5,0.010419130325317383,0,-1.44766,0.488779,-1.04514,2.98585
5,0.010632038116455078,0,0.7584989999999999,-0.27963000000000005,-0.464938,2.9487900000000002
5,0.011636972427368164,0,-0.978209,-0.607197,-0.965404,1.87695
6,0.010786056518554688,0,-0.870642,-1.09846,2.49606,2.64899
6,0.011500835418701172,0,0.9206690000000001,0.962907,3.46041,0.47288199999999997
6,0.011153936386108398,0,-0.8362629999999999,-0.223617,-1.3213,1.7015799999999999
6,0.011232852935791016,0,-0.229708,-1.91894,2.44556,-1.38327
6,0.01123189926147461,0,0.28581100000000004,-0.226242,0.24631999999999998,2.52967
6,0.01076197624206543,0,-0.756376,0.568583,2.0695900000000003,-0.173966
6,0.015489816665649414,0,-0.798076,0.141654,-1.9798,-0.928198
6,0.011187076568603516,0,-0.5641010000000001,0.607643,-1.7055799999999999,2.1154
6,0.011567115783691406,0,-0.24816,1.61529,-1.1133600000000001,0.754159
6,0.0100860595703125,0,-0.7706109999999999,-0.0499669,1.10457,2.9325200000000002
6,0.014364004135131836,0,-0.857621,-1.6053,2.12607,-1.69238
6,0.010363101959228516,0,0.31054499999999996,0.130215,2.56206,0.825249
6,0.01048588752746582,0,-0.582738,1.66891,1.9587400000000001,-1.63008
6,0.015088081359863281,0,-1.11036,1.1379299999999999,3.19235,-0.9814700000000001
6,0.010892868041992188,0,-0.6758930000000001,0.987366,-0.639552,0.392277
6,0.010281085968017578,0,-0.931465,-1.36673,-1.8690900000000001,3.40044
6,0.010824203491210938,0,0.6674100000000001,1.61106,3.0120400000000003,-0.8227
6,0.010457992553710938,0,-0.565461,-0.835807,2.35799,0.49704799999999993
6,0.012262105941772461,0,0.434109,0.781964,3.2406,-1.4537799999999999
6,0.010769128799438477,0,0.220678,1.50607,2.60529,-0.709595
7,0.012003898620605469,0,-1.10207,1.35685,-0.36598800000000004,1.8081599999999998
7,0.01132512092590332,0,0.9280379999999999,-1.25116,-1.6403900000000002,1.6951
7,0.011404037475585938,0,-1.57065,1.71918,-1.8646599999999998,0.763241
7,0.01221013069152832,0,0.919334,0.924465,-0.665597,0.21146500000000001
7,0.012598991394042969,0,-1.0480399999999999,1.4945700000000002,1.47491,-1.70282
7,0.012328147888183594,0,-0.9453959999999999,0.0524596,0.6959989999999999,1.6906900000000002
7,0.013375043869018555,0,-0.610744,1.46207,3.1297900000000003,0.123259
7,0.012372016906738281,0,-0.8755,1.9467400000000001,-1.568,0.131591
7,0.012408971786499023,0,-0.457287,1.89018,1.70301,-1.8635099999999998
7,0.011324882507324219,0,0.38403699999999996,-1.73177,-0.26213800000000004,2.7985
7,0.011222124099731445,0,-0.888136,0.0995894,1.71619,-1.26427
7,0.011741876602172852,0,-0.873524,0.977556,1.68458,-1.53142
7,0.020652055740356445,0,-0.601903,0.128407,3.22931,1.3527200000000001
7,0.011808156967163086,0,0.320802,0.793266,1.31798,-0.978826
7,0.0114898681640625,0,-1.41573,-0.263454,3.82882,0.996916
7,0.011679887771606445,0,-0.9122170000000001,1.26694,-0.41186999999999996,1.40985
7,0.010061025619506836,0,-0.654307,0.9299559999999999,2.1528,2.30042
7,0.01247096061706543,0,-0.736347,1.26635,1.7123099999999998,-1.3195700000000001
7,0.012362957000732422,0,-1.0292,1.63221,0.261778,-0.628965
7,0.012214899063110352,0,-0.691131,1.92298,0.800141,1.7910400000000002
8,0.013094902038574219,0,0.674653,0.0715713,-1.09819,0.10772799999999999
8,0.012573957443237305,0,-1.21681,-1.19134,1.71233,-1.8344
8,0.012106895446777344,0,-0.133527,-0.717978,1.00282,-1.84095
8,0.011214971542358398,0,-1.74984,1.68861,2.02314,-1.8306
8,0.012562990188598633,0,-0.662396,-0.240598,2.02284,-1.42573
8,0.027804851531982422,0,0.850716,1.41216,1.54073,-0.547086
8,0.011765003204345703,0,-0.47154799999999997,0.8930739999999999,2.06911,-0.977773
8,0.011183977127075195,0,0.713671,1.39383,3.0717,1.0324200000000001
8,0.011288166046142578,0,-0.454437,-1.02915,2.2307,-0.456513
8,0.011680126190185547,0,0.645567,-1.04475,1.73738,-0.633365
8,0.012367963790893555,0,-0.360608,0.9990700000000001,0.73155,-1.65468
8,0.015521049499511719,0,-0.635473,0.299112,-1.58784,0.930378
8,0.011823177337646484,0,-0.210323,-0.325376,2.5899799999999997,-1.55968
8,0.012164831161499023,0,-0.366684,-0.360754,-1.96072,0.822735
8,0.015600204467773438,0,1.13194,0.0694353,-1.76804,1.85378
8,0.011879920959472656,0,0.284467,0.707777,2.80957,-1.6595099999999998
8,0.027703046798706055,0,-0.675113,0.9971979999999999,-0.57333,0.422612
8,0.010957956314086914,0,-0.896056,-1.41644,-1.96612,2.23318
8,0.012320995330810547,0,0.0782095,0.16195199999999998,-1.27575,1.22357
8,0.0171968936920166,0,0.22156399999999998,-0.7509680000000001,-0.9590420000000001,2.54498
9,0.018407106399536133,0,-1.05705,1.50854,-1.48915,1.9133799999999999
9,0.012398004531860352,0,-0.7172189999999999,0.979035,-1.8702400000000001,3.12805
9,0.021517038345336914,0,-0.9146989999999999,1.88188,-0.839414,1.89925
9,0.012130022048950195,0,-0.6280140000000001,-1.28702,-1.55849,0.764456
9,0.011929988861083984,0,-0.7487159999999999,-1.24395,2.4007400000000003,0.70036
9,0.014347076416015625,0,0.792515,-0.6572140000000001,-1.54557,0.21638600000000002
9,0.02030801773071289,0,-0.988166,1.8177,0.392487,3.4131099999999996
9,0.013899087905883789,0,-1.30182,1.04331,0.60322,-0.470908
9,0.022549867630004883,0,-0.703893,0.662234,-1.94799,2.63768
9,0.01335906982421875,0,0.722967,0.418207,-1.61963,2.02746
9,0.012085199356079102,0,-1.1662700000000001,1.66045,-0.08372510000000001,4.39254
9,0.012939929962158203,0,-1.04808,2.00399,4.499680000000001,0.06808560000000001
9,0.013916015625,0,1.1482,0.20611300000000002,-1.0874700000000002,0.477483
9,0.012398004531860352,0,-1.15268,1.67055,1.9666700000000001,2.11955
9,0.025673866271972656,0,-1.04695,1.88455,1.53308,-1.48048
9,0.012061119079589844,0,-0.712125,0.38766,-1.62741,1.8943599999999998
9,0.013106107711791992,0,-0.805837,0.056832600000000004,1.70307,0.48749799999999993
9,0.0117340087890625,0,-0.8344729999999999,-1.32085,-1.7678599999999998,2.6616299999999997
9,0.012048006057739258,0,-0.186576,1.3498299999999999,2.99263,-1.22843
9,0.013213157653808594,0,0.644015,0.9940620000000001,1.5866,0.08870449999999999
10,0.018082857131958008,0,-0.881123,1.62142,1.5844799999999999,-1.05692
10,0.01402902603149414,0,-0.7584930000000001,1.41874,1.61802,0.10273499999999999
10,0.01424098014831543,0,-0.952268,0.797212,1.9083599999999998,0.496304
10,0.014902114868164062,0,-0.162903,-1.61697,1.8289,-0.761162
10,0.0165250301361084,0,-0.707079,-1.09758,2.44406,-1.0628799999999998
10,0.015577077865600586,0,-0.933341,2.0148200000000003,0.495742,3.6178
10,0.01954197883605957,0,-0.596359,0.195455,3.4442699999999995,-1.4398600000000001
10,0.0134429931640625,0,-0.610951,-0.24807600000000002,-1.28152,3.13734
10,0.0159149169921875,0,-2.32022,1.3964299999999998,-1.08522,5.47926
10,0.01517486572265625,0,-1.0870799999999998,1.82503,3.55838,-1.19896
10,0.021649837493896484,0,0.5009140000000001,-0.215022,2.06181,-1.52071
10,0.01789999008178711,0,-1.04667,1.39114,-1.69219,2.07535
10,0.01663994789123535,0,-0.43549799999999994,-0.715046,2.37699,-0.9448780000000001
10,0.015750885009765625,0,0.8454430000000001,-1.1882,0.770629,2.1590000000000003
10,0.016160011291503906,0,-0.962615,-0.8251959999999999,2.12393,-0.7962239999999999
10,0.012887001037597656,0,-0.16979,1.15014,-1.51788,1.50888
10,0.0133819580078125,0,-0.989433,-0.457096,1.00301,-1.8485
10,0.014703035354614258,0,-1.0438100000000001,0.776877,2.60352,1.1045
10,0.014859914779663086,0,-1.13989,0.59702,3.24315,0.76444
10,0.013556957244873047,0,0.016575799999999998,-1.49971,0.045724900000000006,1.81588
20,0.02736496925354004,0,-1.00489,2.02469,3.46125,-0.09449010000000001
20,0.03528189659118652,0,-1.00195,1.9972599999999998,3.25034,-1.1385399999999999
20,0.05053591728210449,0,-1.00957,2.0310599999999996,3.41886,-0.278477
20,0.07013583183288574,0,-1.00254,1.99343,-1.43357,3.30611
20,0.057153940200805664,0,-1.04027,2.05938,-1.11014,3.25095
20,0.03449606895446777,0,-0.9797040000000001,1.8612099999999998,-0.303545,3.40311
20,0.045387983322143555,0,-0.9995430000000001,2.02885,-0.6224970000000001,3.3701199999999996
20,0.041715145111083984,0,-0.979258,2.0160099999999996,-0.56366,3.42374
20,0.07171201705932617,0,-1.0234299999999998,1.97891,3.34475,-1.3372600000000001
20,0.06227397918701172,0,-1.01636,2.02197,-1.2984,3.3998199999999996
20,0.03671097755432129,0,-1.01411,1.98995,-1.4275200000000001,2.5552200000000003
20,0.05416989326477051,0,-1.00801,1.9991,3.19714,-1.05233
20,0.04287409782409668,0,-1.02624,2.0196400000000003,-0.9926709999999999,3.43413
20,0.07756781578063965,0,-1.01514,1.97715,3.28159,-1.30675
20,0.029031038284301758,0,-1.0288,1.78583,3.3740099999999997,-0.252889
20,0.028589963912963867,0,-1.0285799999999998,1.98941,-0.193557,3.4215400000000002
20,0.05012083053588867,0,-0.993799,1.98478,3.02719,-1.62677
20,0.10959386825561523,0,-0.9896729999999999,2.01328,-1.2539,3.2843199999999997
20,0.05391192436218262,0,-1.00488,1.98797,-1.14552,3.42533
20,0.0888829231262207,0,-1.00371,1.9769299999999999,3.4001900000000003,-1.2062
30,0.18671107292175293,0,-1.00413,1.95973,-1.2747700000000002,3.2788
30,0.1635270118713379,0,-1.02298,2.01952,-1.34069,3.2519299999999998
30,0.08156204223632812,0,-1.00216,2.0326,-1.24252,3.50141
30,0.10181212425231934,0,-1.00474,1.9887599999999999,3.3380900000000002,-1.41641
30,0.08519196510314941,0,-1.0027700000000002,1.93851,-1.44334,3.46973
30,0.04983997344970703,0,-1.01114,1.9935,-0.8270629999999999,3.47625
30,0.10384011268615723,0,-1.02765,1.9947599999999999,3.35793,-1.36751
30,0.10065197944641113,0,-0.997381,2.03518,3.4727699999999997,-1.5620399999999999
30,0.13245511054992676,0,-1.02619,2.01848,3.22191,-1.53362
30,0.1028289794921875,0,-1.0273299999999999,1.96748,-1.31925,3.27399
30,0.1646418571472168,0,-1.01223,2.0769,3.24685,-1.389
30,0.059642791748046875,0,-1.04122,1.9651900000000002,3.12518,-0.9184180000000001
30,0.0968780517578125,0,-1.00225,2.04308,3.3787300000000005,-1.34664
30,0.03531002998352051,0,-0.998685,1.9125400000000001,3.2229799999999997,-0.331635
30,0.1101081371307373,0,-1.03373,2.0735900000000003,3.42855,-1.34673
30,0.08303594589233398,0,-1.0058799999999999,2.03707,3.2589200000000003,-1.6702400000000002
30,0.07676815986633301,0,-1.0252,2.04065,-1.26673,3.43549
30,0.10380887985229492,0,-1.00603,2.0071,-1.2764799999999998,3.5077300000000005
30,0.08559489250183105,0,-1.0275,2.0253,3.32119,-1.65175
30,0.08471298217773438,0,-1.00142,1.9616099999999999,-1.21971,3.31195
40,0.1786649227142334,0,-1.00434,2.04125,-1.48007,3.35241
40,0.18119382858276367,0,-1.01209,1.9909299999999999,3.38524,-1.1758600000000001
40,0.06353902816772461,0,-0.98803,1.93072,-0.708016,3.36424
40,0.1899092197418213,0,-1.01171,1.9052099999999998,-1.4640799999999998,3.22579
40,0.07437610626220703,0,-1.03782,2.02157,3.4319900000000003,-1.0249
40,0.1662149429321289,0,-0.9913569999999999,1.91992,-1.4118700000000002,3.36065
40,0.2551720142364502,0,-1.0200200000000001,2.02564,-1.37818,3.1943200000000003
40,0.15611600875854492,0,-0.9939469999999999,2.0356,3.05986,-1.3229
40,0.14634990692138672,0,-1.01529,1.9637,3.38363,-1.55379
40,0.06668615341186523,0,-1.0114,2.03856,-0.5377770000000001,3.3332
40,0.14226698875427246,0,-1.0368899999999999,1.9496099999999998,-1.39848,3.5167300000000004
40,0.17818307876586914,0,-1.0261,1.9728400000000001,-1.33693,3.32542
40,0.18545079231262207,0,-1.0160799999999999,1.93593,3.20407,-1.1131799999999998
40,0.18080711364746094,0,-1.0103799999999998,1.9760799999999998,-1.3284200000000002,3.42715
40,0.143873929977417,0,-1.01163,1.96085,3.31759,-1.40193
40,0.14522695541381836,0,-1.013,1.9833900000000002,-1.2457200000000002,3.39874
40,0.10545110702514648,0,-1.0152700000000001,2.00421,3.2964,-1.5765799999999999
40,0.15183401107788086,0,-1.0098200000000002,2.0064900000000003,3.3586300000000002,-1.36766
40,0.16634392738342285,0,-1.0050700000000001,2.01606,-1.3066799999999998,3.52925
40,0.15763401985168457,0,-1.01888,2.00753,-1.4754399999999999,3.3683300000000003
50,0.2668590545654297,0,-1.00252,1.9841400000000002,3.24408,-1.3343
50,0.29408693313598633,0,-1.03808,2.01945,-1.33217,3.25391
50,0.25360989570617676,0,-1.01623,1.97986,-1.36627,3.40228
50,0.2646489143371582,0,-1.0267899999999999,2.0461099999999997,3.3768800000000003,-1.38287
50,0.2231149673461914,0,-1.02403,2.01221,3.27182,-1.2253100000000001
50,0.2503061294555664,0,-1.01816,2.0300700000000003,-1.19997,3.31051
50,0.14790105819702148,0,-0.9814930000000001,2.0867,3.5628900000000003,-1.33538
50,0.21466898918151855,0,-1.00878,2.05494,-1.26643,3.22505
50,0.24914312362670898,0,-1.01613,1.97442,-1.30397,3.19618
50,0.30022287368774414,0,-1.01555,2.03978,3.40496,-1.29362
50,0.18872809410095215,0,-1.00373,1.9436799999999999,3.38111,-1.53461
50,0.2525331974029541,0,-1.01432,1.98695,3.35511,-1.3009
50,0.1876370906829834,0,-1.02599,1.9946400000000002,3.3524599999999998,-1.3208
50,0.27316713333129883,0,-1.00411,1.94363,3.2585,-1.34628
50,0.2792220115661621,0,-1.0097399999999999,1.95232,-1.25522,3.29955
50,0.10272789001464844,0,-1.04616,1.8961400000000002,-0.46379799999999993,4.68369
50,0.22587013244628906,0,-1.0200799999999999,1.9511,3.1832,-1.34517
50,0.19651579856872559,0,-0.994741,1.89355,-1.22882,3.3526800000000003
50,0.26286911964416504,0,-1.03586,2.0234,-1.5381,3.4294300000000004
50,0.23269009590148926,0,-1.01512,1.9879900000000001,3.21107,-1.3564200000000002
60,0.24361205101013184,0,-1.0388600000000001,2.0160099999999996,-1.38364,3.20859
60,0.3797118663787842,0,-1.0196,1.97638,3.20502,-1.03557
60,0.29828596115112305,0,-0.99998,1.9850700000000001,3.22427,-1.15767
60,0.2566189765930176,0,-1.0022,2.04173,3.37877,-1.48695
60,0.3277280330657959,0,-1.01516,1.94661,3.31143,-1.46748
60,0.35877299308776855,0,-1.0122799999999998,1.9415900000000001,3.04073,-1.39812
60,0.33142805099487305,0,-0.985713,2.00068,3.41135,-1.26742
60,0.23305892944335938,0,-1.01286,1.9424,-1.34942,3.36734
60,0.3653900623321533,0,-1.00947,2.0798400000000004,-1.05775,3.25848
60,0.25208306312561035,0,-1.00847,2.0131099999999997,3.4200199999999996,-1.15381
60,0.2671360969543457,0,-1.0158399999999999,1.9463400000000002,3.3071800000000002,-1.35734
60,0.30797386169433594,0,-0.9927360000000001,2.02019,-1.4226,3.20434
60,0.32830286026000977,0,-1.04073,1.9977099999999999,3.33894,-1.48108
60,0.3454878330230713,0,-1.0036,2.02379,-1.1433799999999998,3.14814
60,0.3801131248474121,0,-1.0139799999999999,2.0176,-1.40068,3.08711
60,0.3424239158630371,0,-1.01083,2.0590200000000003,-1.29776,3.32029
60,0.3729579448699951,0,-1.0151700000000001,2.04468,3.25815,-1.24443
60,0.34143686294555664,0,-0.991799,2.01283,-1.2992,3.20814
60,0.2694251537322998,0,-1.00135,2.08527,3.3368599999999997,-1.25314
60,0.2809457778930664,0,-1.01367,2.0333,-1.4158600000000001,3.3542199999999998
70,0.3747279644012451,0,-1.00336,2.01457,-1.35337,3.40745
70,0.2507340908050537,0,-1.0132700000000001,1.98773,3.22934,-1.34551
70,0.3831191062927246,0,-0.968693,2.06376,3.20425,-1.46509
70,0.40253496170043945,0,-1.00695,2.01898,-1.20593,3.37333
70,0.31162500381469727,0,-0.989167,2.01383,-1.17277,3.12629
70,0.34763503074645996,0,-1.0168700000000002,1.99037,3.32732,-1.30467
70,0.378187894821167,0,-1.00082,1.97953,3.15564,-1.32437
70,0.4404420852661133,0,-1.04826,1.9699200000000001,-1.0927200000000001,3.49911
70,0.3294551372528076,0,-1.0036200000000002,2.05678,-1.57083,3.1893599999999998
70,0.3936648368835449,0,-1.00918,1.9645099999999998,-1.29796,3.3399199999999998
70,0.26286911964416504,0,-1.01196,2.01748,-1.26715,3.06101
70,0.25238990783691406,0,-1.0034100000000001,1.99932,-1.4242299999999999,3.25726
70,0.3408968448638916,0,-1.0101200000000001,1.99232,-1.12835,3.2868
70,0.285383939743042,0,-1.00736,1.97953,-1.47832,3.3290900000000003
70,0.4483520984649658,0,-1.01166,1.95135,-1.09709,3.27389
70,0.38341498374938965,0,-1.0205799999999998,1.9716099999999999,3.4239,-1.33384
70,0.382673978805542,0,-1.00147,2.02212,3.2925699999999996,-1.42565
70,0.3654448986053467,0,-0.9926229999999999,1.9685700000000002,3.1795400000000003,-1.3256299999999999
70,0.3926231861114502,0,-1.00306,2.07306,-1.1730200000000002,3.2982699999999996
70,0.3645651340484619,0,-1.0308700000000002,1.9979900000000002,-1.2982200000000002,3.31075
80,0.38939499855041504,0,-1.01109,2.04252,3.3219300000000005,-1.3761700000000001
80,0.4114091396331787,0,-1.01137,1.9640799999999998,-1.1796200000000001,3.23602
80,0.4135138988494873,0,-1.0434,2.02632,3.25373,-1.32623
80,0.44920897483825684,0,-0.99792,2.0438,3.3150800000000005,-1.21971
80,0.5017399787902832,0,-1.01532,2.04687,3.22408,-1.34835
80,0.4159088134765625,0,-1.00084,1.94205,-1.27772,3.27775
80,0.39449000358581543,0,-0.986426,2.00325,-1.4283700000000001,3.3616599999999996
80,0.4130430221557617,0,-0.998022,1.9464599999999999,3.2265200000000003,-1.19851
80,0.3449089527130127,0,-1.0230299999999999,1.9685400000000002,-1.48875,3.3463300000000005
80,0.35990095138549805,0,-0.99392,2.05622,3.27009,-1.50347
80,0.45575881004333496,0,-1.01082,1.93746,3.21332,-1.47886
80,0.4172379970550537,0,-1.01805,1.9884700000000002,3.3191599999999997,-1.30396
80,0.4380838871002197,0,-1.01468,2.05797,3.41926,-1.11158
80,0.39130306243896484,0,-0.995081,1.93524,3.29261,-1.1768299999999998
80,0.5474131107330322,0,-1.0115299999999998,2.0502599999999997,-1.36985,3.2601
80,0.49816107749938965,0,-1.00481,2.0611900000000003,3.32548,-1.10818
80,0.4927060604095459,0,-1.0041200000000001,2.01916,3.41813,-1.42641
80,0.5073249340057373,0,-1.00736,2.02848,-1.21909,3.40445
80,0.5054399967193604,0,-1.0065600000000001,1.9837599999999997,3.24824,-1.24766
80,0.3692929744720459,0,-0.998483,1.9949599999999998,3.03975,-1.4299
90,0.31701207160949707,0,-0.998132,2.0081599999999997,-1.13424,3.23428
90,0.4740579128265381,0,-1.00956,1.98682,3.2629900000000003,-1.35398
90,0.41672611236572266,0,-1.01082,2.02277,-1.43185,3.2884
90,0.4759480953216553,0,-1.01016,1.9995599999999998,-1.30752,3.34265
90,0.3154449462890625,0,-1.01158,2.0451099999999998,3.3588199999999997,-1.2374399999999999
90,0.36553311347961426,0,-0.9961780000000001,1.96923,3.2943,-1.25184
90,0.5911998748779297,0,-1.0077,2.0057099999999997,-1.37386,3.13633
90,0.47387194633483887,0,-1.00595,2.0154400000000003,3.2318599999999997,-1.25839
90,0.5038659572601318,0,-1.01099,1.97823,3.39426,-1.51339
90,0.5152161121368408,0,-0.9985860000000001,2.05725,-1.31828,3.24327
90,0.39881300926208496,0,-0.9993629999999999,2.05721,-1.35663,3.27197
90,0.4449639320373535,0,-1.01255,2.0024599999999997,-1.45736,3.3706
90,0.5183658599853516,0,-0.989288,1.97045,-1.13788,3.3116800000000004
