500,7.223662853240967,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,7.353466033935547,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,7.0284764766693115,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,7.4234938621521,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,7.167912483215332,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,7.521622896194458,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,7.445507526397705,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,6.963718891143799,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,7.4548234939575195,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,7.333310842514038,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,6.698396921157837,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,6.793441295623779,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,6.872812986373901,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,6.765834093093872,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,6.8922035694122314,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,7.037121534347534,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,6.850443124771118,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,6.824364900588989,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,6.805682897567749,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,6.733860969543457,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,6.802624702453613,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,7.117091655731201,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,6.8597571849823,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,6.9638831615448,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
500,7.0864691734313965,-1381.0999653575304,-1.7458171441774897,1.3589729369228232,5.8821464307060225,2.1862599312585558
500,6.983833074569702,-1381.7491847640274,-1.7679087004309464,1.6167370944528148,2.2855841842480955,5.536074420742981
